entity_relation_ids,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 11069, 11069, 11069, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 11069, 11069, 11069, 0, 18010, 18010, 0, 15400, 15400, 15400, 15400, 0, 11069, 11069, 11069, 0, 17895, 17895, 0, 15400, 15400, 15400, 15400, 0, 11069, 11069, 11069, 0, 17848, 17848, 0, 16390, 16390, 16390, 16390, 16390, 0, 11069, 11069, 11069, 0, 17875, 0, 5073, 5073, 5073, 5073, 5073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[11069, 17811, 10881], [11069, 18010, 15400], [11069, 17895, 15400], [11069, 17848, 16390], [11069, 17875, 5073]]",{11069: 41},Given the knowledge: cornell university<sep> country<sep> united states of america<triple> cornell university<sep> part of<sep> cornell law school<triple> cornell university<sep> has part<sep> cornell law school<triple> cornell university<sep> educated at<sep> jimmy smits<triple> cornell university<sep> found<sep> association of american universities Text to check:Cornell University is a part of the college that is Ed Helms's school.,['Cornell University'],['Oberlin Conservatory of Music'],1,257
"[0, 0, 0, 0, 0, 2044, 2044, 2044, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 2044, 2044, 2044, 0, 17942, 17942, 17942, 0, 2972, 2972, 2972, 2972, 0, 2044, 2044, 2044, 0, 18020, 18020, 18020, 0, 9067, 9067, 9067, 9067, 0, 2044, 2044, 2044, 0, 18020, 18020, 18020, 0, 7876, 7876, 7876, 7876, 7876, 0, 2044, 2044, 2044, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 15328, 15328, 15328, 15328, 15328, 15328, 15328, 15328, 15328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2044, 2044, 0, 0]","[[2044, 17811, 10881], [2044, 17942, 2972], [2044, 18020, 9067], [2044, 18020, 7876], [2044, 17935, 15328]]","{534: 12, 2044: 248}","Given the knowledge: san francisco<sep> country<sep> united states of america<triple> san francisco<sep> location of formation<sep> bank of america<triple> san francisco<sep> place of birth<sep> bruce lee<triple> san francisco<sep> place of birth<sep> hugo friedhofer<triple> san francisco<sep> located in the administrative territorial entity<sep> university of california, san francisco Text to check:The county of California that contains Monterey is San Francisco.",['San Francisco'],['Salinas'],1,2983
"[0, 0, 0, 0, 0, 15556, 15556, 0, 17901, 17901, 0, 2731, 2731, 2731, 2731, 2731, 2731, 0, 15556, 15556, 0, 18020, 18020, 18020, 0, 5583, 5583, 5583, 5583, 5583, 5583, 0, 15556, 15556, 0, 18020, 18020, 18020, 0, 12889, 12889, 12889, 12889, 12889, 0, 15556, 15556, 0, 18020, 18020, 18020, 0, 13426, 13426, 13426, 13426, 13426, 0, 15556, 15556, 0, 18104, 18104, 18104, 18104, 0, 10416, 10416, 10416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15556, 0, 0]","[[15556, 17901, 2731], [15556, 18020, 5583], [15556, 18020, 12889], [15556, 18020, 13426], [15556, 18104, 10416]]","{14078: 5, 15556: 116}",Given the knowledge: mumbai<sep> headquarters location<sep> life insurance corporation of india<triple> mumbai<sep> place of birth<sep> karisma kapoor<triple> mumbai<sep> place of birth<sep> anil kapoor<triple> mumbai<sep> place of birth<sep> jackie shroff<triple> mumbai<sep> twinned administrative body<sep> los angeles Text to check:Life Insurance Corporation of India is headquartered in Mumbai.,[],['Life Insurance Corporation of India'],0,911
"[0, 0, 0, 0, 0, 856, 856, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 5535, 5535, 5535, 5535, 5535, 0, 856, 856, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 6176, 6176, 6176, 6176, 6176, 6176, 6176, 0, 856, 856, 0, 17925, 17925, 0, 16407, 16407, 16407, 16407, 0, 856, 856, 0, 17991, 17991, 0, 1006, 1006, 1006, 1006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 856, 0, 0, 0, 0, 0, 0, 0]","[[856, 18003, 5535], [856, 18003, 6176], [856, 17925, 16407], [856, 17991, 1006]]","{8741: 7, 856: 156}",Given the knowledge: italian<sep> original language of film or tv show<sep> a room with a view<triple> italian<sep> original language of film or tv show<sep> il postino: the postman<triple> italian<sep> language used<sep> university of pisa<triple> italian<sep> official language<sep> kingdom of italy Text to check:Mona Lisa is a painting of Italian origin that depicts a mountain.,[],['Mona Lisa'],0,2598
"[0, 0, 0, 0, 0, 7101, 7101, 0, 18022, 18022, 18022, 0, 4490, 4490, 0, 7101, 7101, 0, 17811, 0, 11447, 11447, 11447, 11447, 11447, 0, 7101, 7101, 0, 18104, 18104, 18104, 18104, 0, 3871, 3871, 0, 7101, 7101, 0, 18104, 18104, 18104, 18104, 0, 3871, 3871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7101, 0, 0, 0, 0, 0, 0, 0, 0]","[[7101, 18022, 4490], [7101, 17811, 11447], [7101, 18104, 3871], [7101, 18104, 3871]]","{7776: 9, 7101: 4}",Given the knowledge: medina<sep> place of death<sep> muhammad<triple> medina<sep> country<sep> saudi arabia<triple> medina<sep> twinned administrative body<sep> mecca<triple> medina<sep> twinned administrative body<sep> mecca Text to check:London is the birthplace of Medina whose record label is EMI.,['London'],['Aarhus'],1,2540
"[0, 0, 0, 0, 0, 1359, 1359, 1359, 1359, 1359, 0, 17848, 17848, 0, 2943, 2943, 2943, 2943, 2943, 0, 1359, 1359, 1359, 1359, 1359, 0, 17848, 17848, 0, 1544, 1544, 1544, 1544, 1544, 1544, 1544, 0, 1359, 1359, 1359, 1359, 1359, 0, 17848, 17848, 0, 5378, 5378, 5378, 5378, 0, 1359, 1359, 1359, 1359, 1359, 0, 17848, 17848, 0, 8641, 8641, 8641, 8641, 0, 1359, 1359, 1359, 1359, 1359, 0, 18010, 18010, 0, 13065, 13065, 13065, 13065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[1359, 17848, 2943], [1359, 17848, 1544], [1359, 17848, 5378], [1359, 17848, 8641], [1359, 18010, 13065]]",{1359: 8},Given the knowledge: columbia law school<sep> educated at<sep> theodore roosevelt<triple> columbia law school<sep> educated at<sep> franklin delano roosevelt<triple> columbia law school<sep> educated at<sep> robert chartoff<triple> columbia law school<sep> educated at<sep> paul robeson<triple> columbia law school<sep> part of<sep> columbia university Text to check:Columbia Law School is the law school that Clancy Brown was educated at.,['Columbia Law School'],['Northwestern University School of Law'],1,2665
"[0, 0, 0, 0, 0, 16569, 16569, 16569, 16569, 0, 18025, 18025, 18025, 18025, 18025, 0, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 0, 16569, 16569, 16569, 16569, 0, 18020, 18020, 18020, 0, 7479, 7479, 7479, 7479, 7479, 7479, 0, 16569, 16569, 16569, 16569, 0, 18005, 18005, 0, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 0, 16569, 16569, 16569, 16569, 0, 18020, 18020, 18020, 0, 11369, 11369, 11369, 11369, 11369, 11369, 0, 16569, 16569, 16569, 16569, 0, 17969, 17969, 0, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16569, 16569, 16569, 0, 0]","[[16569, 18025, 10405], [16569, 18020, 7479], [16569, 18005, 10405], [16569, 18020, 11369], [16569, 17969, 10405]]","{1558: 5, 16569: 1399}",Given the knowledge: new york city<sep> place served by transport hub<sep> john f. kennedy international airport<triple> new york city<sep> place of birth<sep> mary j. blige<triple> new york city<sep> owned by<sep> john f. kennedy international airport<triple> new york city<sep> place of birth<sep> j. j. abrams<triple> new york city<sep> named after<sep> john f. kennedy international airport Text to check:William Gibson was born in New York City.,['New York City'],['Gothenburg'],1,1567
"[0, 0, 0, 0, 0, 6429, 6429, 0, 17783, 17783, 0, 12671, 12671, 12671, 12671, 12671, 0, 6429, 6429, 0, 18104, 18104, 18104, 18104, 0, 14800, 14800, 14800, 14800, 14800, 14800, 0, 6429, 6429, 0, 18104, 18104, 18104, 18104, 0, 14800, 14800, 14800, 14800, 14800, 14800, 0, 6429, 6429, 0, 17802, 17802, 17802, 17802, 0, 12671, 12671, 12671, 12671, 12671, 0, 6429, 6429, 0, 17782, 0, 12671, 12671, 12671, 12671, 12671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6429, 6429, 0, 0]","[[6429, 17783, 12671], [6429, 18104, 14800], [6429, 18104, 14800], [6429, 17802, 12671], [6429, 17782, 12671]]","{7820: 79, 6429: 49}","Given the knowledge: baku<sep> capital of<sep> azerbaijan<triple> baku<sep> twinned administrative body<sep> rio de janeiro<triple> baku<sep> twinned administrative body<sep> rio de janeiro<triple> baku<sep> contains administrative territorial entity<sep> azerbaijan<triple> baku<sep> capital<sep> azerbaijan Text to check:The Houston Rockets participated in the 2007 NBA Draft and has headquarters in Houston, which is the twin administrative body to Baku.",[],['Houston Rockets'],0,2038
"[0, 0, 0, 0, 0, 8307, 8307, 8307, 0, 17802, 17802, 17802, 17802, 0, 13998, 13998, 13998, 0, 8307, 8307, 8307, 0, 17782, 0, 6193, 6193, 0, 8307, 8307, 8307, 0, 18066, 18066, 18066, 0, 17747, 17747, 17747, 17747, 17747, 0, 8307, 8307, 8307, 0, 18066, 18066, 18066, 0, 17747, 17747, 17747, 17747, 17747, 0, 8307, 8307, 8307, 0, 18066, 18066, 18066, 0, 8939, 8939, 8939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13998, 0, 0, 0, 0, 6193, 6193, 0, 0]","[[8307, 17802, 13998], [8307, 17782, 6193], [8307, 18066, 17747], [8307, 18066, 17747], [8307, 18066, 8939]]",{8307: 10},Given the knowledge: shasta county<sep> contains administrative territorial entity<sep> california<triple> shasta county<sep> capital<sep> redding<triple> shasta county<sep> shares border with<sep> siskiyou county<triple> shasta county<sep> shares border with<sep> siskiyou county<triple> shasta county<sep> shares border with<sep> plumas county Text to check:Shasta County is the California county whose capital is Redding.,[],['Shasta County'],0,2081
"[0, 0, 0, 0, 0, 13979, 13979, 0, 17814, 17814, 17814, 0, 5151, 5151, 5151, 5151, 5151, 5151, 5151, 5151, 5151, 0, 13979, 13979, 0, 17870, 17870, 17870, 0, 5151, 5151, 5151, 5151, 5151, 5151, 5151, 5151, 5151, 0, 13979, 13979, 0, 17814, 17814, 17814, 0, 9044, 9044, 9044, 9044, 9044, 9044, 0, 13979, 13979, 0, 17814, 17814, 17814, 0, 17629, 17629, 17629, 17629, 17629, 17629, 17629, 17629, 17629, 0, 13979, 13979, 0, 17955, 17955, 0, 16328, 16328, 0, 0, 0, 0, 0, 0, 0, 0, 5151, 5151, 5151, 5151, 5151, 5151, 0, 13979, 0, 0]","[[13979, 17814, 5151], [13979, 17870, 5151], [13979, 17814, 9044], [13979, 17814, 17629], [13979, 17955, 16328]]","{4552: 53, 12221: 8, 13979: 944}","Given the knowledge: japan<sep> country of origin<sep> merry christmas, mr. lawrence<triple> japan<sep> film release region<sep> merry christmas, mr. lawrence<triple> japan<sep> country of origin<sep> marie antoinette<triple> japan<sep> country of origin<sep> detective conan: the phantom of baker street<triple> japan<sep> member of<sep> united nations Text to check:The narrative location of Merry Christmas, Mr. Lawrence is Japan.",['Japan'],['Java'],1,2620
"[0, 0, 0, 0, 0, 10910, 10910, 0, 17785, 17785, 0, 14363, 14363, 14363, 14363, 0, 10910, 10910, 0, 17773, 17773, 0, 14289, 14289, 14289, 14289, 14289, 0, 10910, 10910, 0, 17785, 17785, 0, 2085, 2085, 2085, 2085, 0, 10910, 10910, 0, 17785, 17785, 0, 12020, 12020, 12020, 12020, 0, 10910, 10910, 0, 17881, 0, 3287, 3287, 3287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[10910, 17785, 14363], [10910, 17773, 14289], [10910, 17785, 2085], [10910, 17785, 12020], [10910, 17881, 3287]]",{10910: 40},Given the knowledge: frida<sep> cast member<sep> edward norton<triple> frida<sep> award received<sep> 60th golden globe awards<triple> frida<sep> cast member<sep> ashley judd<triple> frida<sep> cast member<sep> alfred molina<triple> frida<sep> genre<sep> biographical film Text to check:Frida was produced by Harvey Weinstein.,['Harvey Weinstein'],['Salma Hayek'],1,428
"[0, 0, 0, 0, 0, 10028, 10028, 10028, 10028, 0, 17981, 17981, 0, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 0, 10028, 10028, 10028, 10028, 0, 17785, 17785, 0, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 0, 10028, 10028, 10028, 10028, 0, 17785, 17785, 0, 7445, 7445, 7445, 7445, 0, 10028, 10028, 10028, 10028, 0, 17785, 17785, 0, 9300, 9300, 9300, 9300, 9300, 0, 10028, 10028, 10028, 10028, 0, 17785, 17785, 0, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 0, 0]","[[10028, 17981, 6615], [10028, 17785, 6615], [10028, 17785, 7445], [10028, 17785, 9300], [10028, 17785, 5]]",{10028: 26},Given the knowledge: paul rudd<sep> notable work<sep> anchorman: the legend of ron burgundy<triple> paul rudd<sep> cast member<sep> anchorman: the legend of ron burgundy<triple> paul rudd<sep> cast member<sep> night at the museum<triple> paul rudd<sep> cast member<sep> the great gatsby<triple> paul rudd<sep> cast member<sep> the perks of being a wallflower Text to check:Paul Rudd is a cast member of Role Models and has the notable work Anchorman: The Legend of Ron Burgundy.,[],['Paul Rudd'],0,1572
"[0, 0, 0, 0, 0, 3161, 3161, 0, 17837, 0, 8845, 8845, 0, 3161, 3161, 0, 18006, 18006, 0, 708, 708, 708, 708, 0, 3161, 3161, 0, 17811, 0, 17727, 17727, 0, 3161, 3161, 0, 18006, 18006, 0, 11432, 11432, 11432, 0, 3161, 3161, 0, 18036, 18036, 0, 16789, 16789, 16789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[3161, 17837, 8845], [3161, 18006, 708], [3161, 17811, 17727], [3161, 18006, 11432], [3161, 18036, 16789]]",{3161: 74},"Given the knowledge: bbc<sep> distributor<sep> egypt<triple> bbc<sep> owner of<sep> bbc hd<triple> bbc<sep> country<sep> united kingdom<triple> bbc<sep> owner of<sep> bbc three<triple> bbc<sep> production company<sep> henry v Text to check:BBC produces Paris, je t'aime.",['BBC'],['Canal+'],1,2712
"[0, 0, 0, 0, 0, 6441, 6441, 6441, 6441, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 8966, 8966, 8966, 8966, 0, 6441, 6441, 6441, 6441, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 1594, 1594, 1594, 1594, 1594, 1594, 0, 6441, 6441, 6441, 6441, 0, 17986, 17986, 17986, 17986, 17986, 17986, 0, 1896, 0, 6441, 6441, 6441, 6441, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 6441, 6441, 6441, 6441, 0, 17986, 17986, 17986, 17986, 17986, 17986, 0, 3809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[6441, 17935, 8966], [6441, 17935, 1594], [6441, 17986, 1896], [6441, 17811, 10881], [6441, 17986, 3809]]",{6441: 94},"Given the knowledge: beverly hills<sep> located in the administrative territorial entity<sep> los angeles county<triple> beverly hills<sep> located in the administrative territorial entity<sep> beverly hills high school<triple> beverly hills<sep> office held by head of government<sep> mayor<triple> beverly hills<sep> country<sep> united states of america<triple> beverly hills<sep> office held by head of government<sep> councillor Text to check:Beverly Hills High School is where the producer of The Fast and the Furious, who has Roger Corman as a cast member, attended.",[],['Beverly Hills High School'],0,496
"[0, 0, 0, 0, 0, 12703, 12703, 12703, 12703, 12703, 12703, 0, 17848, 17848, 0, 13408, 13408, 13408, 13408, 0, 12703, 12703, 12703, 12703, 12703, 12703, 0, 17848, 17848, 0, 1078, 1078, 1078, 0, 12703, 12703, 12703, 12703, 12703, 12703, 0, 17813, 17813, 17813, 0, 17727, 17727, 0, 12703, 12703, 12703, 12703, 12703, 12703, 0, 17813, 17813, 17813, 0, 8978, 8978, 0, 12703, 12703, 12703, 12703, 12703, 12703, 0, 17848, 17848, 0, 2139, 2139, 2139, 2139, 2139, 2139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13408, 13408, 13408, 13408, 0, 0]","[[12703, 17848, 13408], [12703, 17848, 1078], [12703, 17813, 17727], [12703, 17813, 8978], [12703, 17848, 2139]]",{12703: 14},Given the knowledge: alastair reynolds<sep> educated at<sep> utrecht university<triple> alastair reynolds<sep> educated at<sep> newcastle university<triple> alastair reynolds<sep> country of citizenship<sep> united kingdom<triple> alastair reynolds<sep> country of citizenship<sep> wales<triple> alastair reynolds<sep> educated at<sep> university of st andrews Text to check:Alastair Reynolds was a student of Utrecht University.,[],['Alastair Reynolds'],0,1826
"[0, 0, 0, 0, 0, 9047, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 0, 9047, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 3499, 3499, 3499, 0, 9047, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 6035, 6035, 6035, 6035, 0, 9047, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 16113, 16113, 0, 9047, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 1237, 1237, 1237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9047, 0, 0, 0, 0, 0, 0, 0, 0]","[[9047, 18003, 6615], [9047, 18003, 3499], [9047, 18003, 6035], [9047, 18003, 16113], [9047, 18003, 1237]]",{9047: 426},Given the knowledge: french<sep> original language of film or tv show<sep> anchorman: the legend of ron burgundy<triple> french<sep> original language of film or tv show<sep> the crucible<triple> french<sep> original language of film or tv show<sep> the matrix reloaded<triple> french<sep> original language of film or tv show<sep> the terminal<triple> french<sep> original language of film or tv show<sep> the longest day Text to check:Anchorman: The Legend of Ron Burgundy is a visual artwork whose original language is French and whose main subject is television.,[],['Anchorman: The Legend of Ron Burgundy'],0,1034
"[0, 0, 0, 0, 0, 2633, 2633, 2633, 2633, 0, 17773, 17773, 0, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 0, 2633, 2633, 2633, 2633, 0, 18113, 0, 11230, 11230, 11230, 11230, 11230, 11230, 11230, 11230, 0, 2633, 2633, 2633, 2633, 0, 18113, 0, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 10845, 0, 2633, 2633, 2633, 2633, 0, 17979, 17979, 0, 17268, 17268, 17268, 17268, 17268, 0, 2633, 2633, 2633, 2633, 0, 17979, 17979, 0, 3176, 3176, 3176, 3176, 3176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[2633, 17773, 10845], [2633, 18113, 11230], [2633, 18113, 10845], [2633, 17979, 17268], [2633, 17979, 3176]]",{2633: 79},Given the knowledge: george clooney<sep> award received<sep> screen actors guild award for outstanding performance by an ensemble in a drama series<triple> george clooney<sep> winner<sep> national board of review award for best actor<triple> george clooney<sep> winner<sep> screen actors guild award for outstanding performance by an ensemble in a drama series<triple> george clooney<sep> nominated for<sep> academy award for best director<triple> george clooney<sep> nominated for<sep> academy award for best actor Text to check:George Clooney is a cast member of Solaris (the one whose script is written by Steven Soderbergh) and wins the Broadcast Film Critics Association Award for Best Cast.,['George Clooney'],['Viola Davis'],1,3014
"[0, 0, 0, 0, 0, 10671, 10671, 10671, 0, 17848, 17848, 0, 10299, 10299, 10299, 10299, 0, 10671, 10671, 10671, 0, 17813, 17813, 17813, 0, 17727, 17727, 0, 10671, 10671, 10671, 0, 18020, 18020, 18020, 0, 1311, 1311, 0, 10671, 10671, 10671, 0, 18010, 18010, 0, 799, 799, 799, 0, 10671, 10671, 10671, 0, 17881, 0, 12522, 12522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[10671, 17848, 10299], [10671, 17813, 17727], [10671, 18020, 1311], [10671, 18010, 799], [10671, 17881, 12522]]",{10671: 22},Given the knowledge: nick mason<sep> educated at<sep> university of westminster<triple> nick mason<sep> country of citizenship<sep> united kingdom<triple> nick mason<sep> place of birth<sep> birmingham<triple> nick mason<sep> part of<sep> pink floyd<triple> nick mason<sep> genre<sep> progressive rock Text to check:Nick Mason was educated at the University of London.,['University of London'],['University of Westminster'],1,668
"[0, 0, 0, 0, 0, 13905, 13905, 13905, 0, 18020, 18020, 18020, 0, 6651, 6651, 0, 13905, 13905, 13905, 0, 18110, 18110, 0, 16997, 16997, 16997, 0, 13905, 13905, 13905, 0, 17785, 17785, 0, 1978, 1978, 1978, 1978, 1978, 1978, 0, 13905, 13905, 13905, 0, 17984, 0, 11598, 11598, 0, 13905, 13905, 13905, 0, 17785, 17785, 0, 1400, 1400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13905, 13905, 0, 0]","[[13905, 18020, 6651], [13905, 18110, 16997], [13905, 17785, 1978], [13905, 17984, 11598], [13905, 17785, 1400]]",{13905: 17},Given the knowledge: nathan lane<sep> place of birth<sep> jersey city<triple> nathan lane<sep> voice actor<sep> astro boy<triple> nathan lane<sep> cast member<sep> austin powers in goldmember<triple> nathan lane<sep> occupation<sep> voice actor<triple> nathan lane<sep> cast member<sep> modern family Text to check:Stardust was narrated by Nathan Lane.,['Nathan Lane'],['Ian McKellen'],1,1516
"[0, 0, 0, 0, 0, 1212, 1212, 1212, 0, 18020, 18020, 18020, 0, 10881, 10881, 10881, 10881, 10881, 0, 1212, 1212, 1212, 0, 17812, 17812, 17812, 0, 10881, 10881, 10881, 10881, 10881, 0, 1212, 1212, 1212, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 1212, 1212, 1212, 0, 18077, 0, 2899, 2899, 0, 1212, 1212, 1212, 0, 18030, 18030, 18030, 18030, 18030, 18030, 18030, 0, 2483, 0, 0, 0, 0, 0, 0, 0, 0, 2483, 0, 0, 0, 0, 0, 10881, 10881, 10881, 10881, 0, 0]","[[1212, 18020, 10881], [1212, 17812, 10881], [1212, 17813, 10881], [1212, 18077, 2899], [1212, 18030, 2483]]",{1212: 5},Given the knowledge: tom hardy<sep> place of birth<sep> united states of america<triple> tom hardy<sep> country for sport<sep> united states of america<triple> tom hardy<sep> country of citizenship<sep> united states of america<triple> tom hardy<sep> sport<sep> association football<triple> tom hardy<sep> position played on team / speciality<sep> defender Text to check:Tom Hardy is a defender and his birthplace is the United States of America.,[],['Tom Hardy'],0,740
